label	text_a
1	老师授课很详细，上课也很有趣，课堂气氛浓厚，很喜欢的一门课!
1	老师讲的很好很仔细，通俗易懂！课程五颗星！希望可以坚持学习下去！?
1	通过 学习了解了海派旗袍的特点，基本知识，非常好。
0	老师本人讲解的视频过少，大部分让自己看文档，有的小视频是翻录网上的。补充：真的是几乎全程在读字，不如看书…
0	...........
1	课程特别好
0	好啊啊啊啊啊
0	老师那里需要计算机方面的学生加入团队吗？
1	太好好好好好了
0	还是觉得难度较大
1	非常开心学的好多知识
0	课程很好，但是有时视频无法播放
1	我觉得特别棒
1	吴教授讲课非常棒！接受度高，易理解。
1	课件做的很全面，讲的细致。
1	课程讲的十分丰富易懂，老师也很平易近人，对我们的问题都不辞幸苦的一一回答，我对这门课十分满意。
1	课程内容让我重新认识了大学物理，紧密结合数学，推导公式，很棒
0	bucoo
1	让我对篮球有了深度的了解，包括运球等技术上的指导，也包括受伤包扎等教学，很实用
1	周老师课讲得很好，大一就上过她的课
1	很喜欢这门课程，也懂得了草坪的各种性
1	课程很棒学到很多
0	与人交流时的语气和方式，朗读时的技巧与情感表达。
0	.....
1	总的来说很好
1	好好好好好好
1	nice！
1	老师讲得好好呀
1	非常棒，易懂
1	园林设计是一个很有趣的课题，老师讲的内容很准确，清晰，并且传达了最新和权威的知识，十分有价值
1	超棒的，好喜欢
1	学到了很多关于天气学的现象和原理
0	。。。。。
1	内容精炼，容易理解
0	拜托我超喜欢
0	hhhhh
1	通过线上，线下两种授课方式，可以对园林工程相关知识有更好的理解
0	老师讲得很详细，不过声音有点小。总的来说，收获颇多。
1	老师讲解详细，可以学到之前未接触过的知识，爱上了旗袍
0	啊啊啊啊好
0	为什么突然就结课了？
1	通过本课程的学习，让我知道了小学数学教学的基本理论和方法，为今后小学数学教学的实践奠定了基础。
0	z7777777c
0	6.67E+25
0	nice good
0	wpleigeca
1	司庆洛老师教的很棒。
0	呜呜呜 我好爱
0	安排合理 难度适中
0	hhhhh
1	非常好，我喜欢
0	very good
0	不知道最终
0	作为工程师，需要具备哪些综合素质呢？
1	条理清晰，简明易懂，有深度，有广度，对学习制浆工艺，有非常大的帮助
0	太有趣了！
0	为啥，我的只能看到第7课时
1	很好，收获很大
1	老师讲课条理清晰，便于理解，对我学习帮助极大，特别好！
1	内容让人脑洞大开，授课方式新颖，随时随地创造有意义的自我。
0	反应慢
0	hai'bu'cuo'ba
0	一切都刚刚好
1	刚刚看到如何淘宝开店，是否有其他的网点
0	666666
0	123456
0	111111
1	很高兴能加入本课程的学习，了解了许多关于旗袍的知识，了解到旗袍盘扣的不同种类和由来，旗袍的不同样式以及西化后旗袍的各式袖子等等，也更加深了我对传统服饰演变至今“变”与“不变”的认知。旗袍的美感，内敛而灵动，雍容而优雅，在反映女性淑雅清丽的气质方面是任何服饰都无法复制的，这也提升了我自身的审美，是一个很有意蕴的一门课程。
0	great
0	good!
0	......
0	多媒体传输学习内容
0	没事就别设这门无意义的课
1	老师上课认真，实践和理论相结合，让学生学习起来很轻松
1	老师讲的很清楚，感谢。
1	还挺不错的
1	！受益颇多 谢谢老师们
0	nice xiong dei！
1	通过这么长时间的学习，我收获了很多很多
0	fantastic
0	从这门现代教育技术课，让我了解了现代教学的一些技术，环境等等
0	good!
1	好好好好好好好
0	不行！!!!
1	哈哈哈哈哈哈哈哈哈哈
1	有人的地方就有江湖。
1	好的不得了啊
0	没看懂过他打的太极，讲得太碎了，而且有些地方都不对，全靠b站渡劫期末
0	111111
1	老师非常耐心给我们讲解，而且很负责，认真组织同学们有序上课
0	10号开课是什么时候
0	提高我的写作水平
1	可以在一定程度上教学
1	从课程中获得了很多知识，很方便。
0	very good！
0	emmmmm
0	趁早给爷爬
1	课程挺不错的
0	题目难度适中
0	老师做的很好，没有什么更好的建议了。
1	还好，感觉不错。
1	很好用，和老师也很方便及时的沟通。
0	自我感觉一般
1	课程内容丰富，知识点多
0	和老师上课讲的差不多，上课有遗漏的可以再看一遍
0	。。。。。。
0	perfect
1	有理有据 声情并茂 引人入胜 劳逸结合 
1	课程内容新颖，是一门好课
0	我草，还要五个字以上
1	棒棒棒棒棒
0	教育是一个问题
0	hhhhh
1	好好好好好
1	非常棒，获益匪浅
1	很好很好很好
1	老师讲课很棒！！！
1	感觉还不错
1	课程开设对我来说有帮助
0	zhendeshangdeitinghaode
0	23234324
0	zx20001130
0	这门课程让我对管理会计有了不一样的看法
1	老师上课很耐心，会针对问题细心讲解，但是因为是网课，就有点枯燥，希望开学后有实战讲解，
0	efdwf
1	老师讲的很好
0	xdfgfd
1	老师说的非常好
0	不好用啊，不如学习通
1	欢迎欢迎，热烈欢迎来听课，老师讲的津津有味。
0	本课程给创业者思路去开始进步
1	很好吖吖吖
1	老师和同学们都很耐心。
1	好哈哈哈哈哈
1	通过学习这门课程，懂得了很多。
1	幽默风趣，有条有理，一针见血，棒棒哒
1	通识基础，看的舒服。
1	不错，蛮不错的
0	让我过啊啊啊啊 第三次选这个了 我和我最好的倔强
1	很好的了解了跨境电商
1	受益匪浅，让我对中国旗袍文化很感兴趣
1	挺好的。。
1	老师讲课很有趣
1	老师上课很细致，有很多收获。
1	学到了很多
0	坑爹东西，看了四遍了，还是零
1	老师讲的非常好
0	99666
1	我觉得我收获满满，哈哈哈哈哈哈啊哈哈哈
1	还没接触正式课程，提前了解一下不错。
1	这个课上的不错，很好。
1	酷，，，，，，
0	有一点点的烂
1	讲得非常的细心，内容非常充实
1	这是一门不错的课程，总课时不多，但内容较为丰富实用，教师讲得都是干货。没有那些抽象无用的理论。
1	拓宽了我的视野
1	方便，可以反复看，因为没有老师，不会做也不用尴尬
1	对篮球有了初步的了解
1	我学会了建立一个网店的步骤流程，以及用到的软件。
0	授课内容不够详细
0	太难了，难顶啊
0	没啥用真的
0	学海无涯。
1	课程内容全面，试题和课程相关，可促进学生记忆学习；老师讲课清晰全面，重点突出，简单易懂。
0	66666
0	复杂，搞不明白
1	非常好的学习平台
0	一般，总是连稿子
1	效果可以的！
0	无无无无无我我
1	内容讲解很全面细致，清晰易懂，适合学习，很ok!
0	还可以吧，，
1	老师讲得非常详细，让我对逻辑学的概念更深了！
0	非常好.不过有一些跟课本不一样
0	goodgood
1	"老师能以饱满的精神为学生讲每一堂课。 在授课过程中，老师所讲的内容能够吸引学生的注意力，从所讲知识的一点，拓宽到一连串的多个知识点，并能从广度中求深度，用提问题的方示，让学生对问题进行深刻思考，形成教师与学生的互动关系。这样的教学，无论在知识面的拓展上	还是在知识点的深入理解上，都能有效地使学生接授并掌握所学和知识。"
1	感觉挺难的，说实话。
0	!?凭什么有人刷的跟我差不多，写题比我少讨论没有分还比我高
1	感觉很有效果可以反复看
0	内容详细，不会按照课件完全讲，有从设计角度出发做基础设计还是蛮不错的
1	课程内容很详细，很好理解，与线下课程相结合，便于对课程的理解。
0	。。。。。。。
0	asdfghjkl14789
1	这门课很棒
0	OKOKOK
1	这门课程特别让人喜欢，学习收获超出预想，其他场合不易学到的演绎推理技法以及类比推理和图形推理，在这门课程里都介绍得非常系统。这对于提高逻辑思维能力以及考公考编都非常有益。
1	我再学习一会
0	很好  没问题
1	很好的一门课
1	挺好的 帮助了我很多
1	这门课程让我又了解和学习到了新的知识，体验了另一种形式的美。学完后使我受益匪浅，鉴赏能力有了很大提升。
1	老师们都很认真，耐心，支持
1	很好，只是有些东西缺了
1	让我收获很多
1	学习了新的教学方式，拓展见识
1	老师很好！讲的也很好！学完之后懂了很多希望后面能更好的在教学中运用起来。
0	游戏对学前儿童来说是不可缺少的一部分，在学前儿童游戏领域有许多专业的知识。
0	快点开课啦。
1	老师讲得很仔细，很清楚，课程很好！！！
0	20010102lmyLMY
1	从以前的篮球小白，开始变得逐渐了解篮球，老师的讲解通俗易懂，很值得一看
1	深入的了解文学理论的面貌，讲课浅显易懂。
0	更新速度快
1	视频清楚详细，不错！
0	6.67E+13
1	嗯整挺好的
1	启发我从批判的角度思考问题
0	啊啊啊啊啊啊啊
1	收获很多，学到很多
0	坐等实践部分快点来
0	课程太难了
1	学习方式特别
0	太麻烦 一定不会再选了
1	袁老师讲的真好，很清楚，很多问题有自己的看法
0	说话听不太懂，其他还行吧
0	.....
1	课程真的不错！
0	666666
0	真好 手机闪退 电脑看了没有进度
0	课程组老师都超耐心，讲解也灰常详细，还有期末大礼包放送，这谁不心动！吾日三省吾身：看天分视频了吗？去讨论区回帖了吗？测验题按时完成了吗？正好能赶上天分mooc上线的我们真的是太幸运辣！（良心用户，在线安利（斜眼笑
1	感觉挺好的
0	Very good.
1	对我而言，更多的了解了篮球，获得一定的知识
0	喜欢这个课程
0	1讲得很好，要是题目完成截止时间晚一点就再好不过了！
1	讲得很好！
1	老师和课程都太优秀了啊！！！！
0	问问问题吧
1	我觉得特别好
0	学到不少东西
0	我还是学到了很多东西，但这课程理论的东西太多了，有点枯燥无味，希望能够改进吧。
1	好得很。。。
1	授课层次清晰
1	超出预期了
0	田老师，您这个课线上教学是多少学时？
1	学习很有规律
1	新颖的授课方式，不用定点上课，很方便，随时可以学习，
0	........
1	真的特别好
0	......
1	课程讲解生动 内容扎实有效
0	"就这样吧	"
1	很好的课程
1	老师教学很细致，讲得通俗易懂，很好！
0	useless
1	老师讲课思路清晰，结构完整，看完很有收获
1	非常棒的课程，我很喜欢
1	这门课程真的是非常不错！刘晓静老师的讲解娓娓道来，不徐不疾，成竹在胸，让人听得如沐春风。内容也很新鲜、切实、有意义、发人深省！希望再次开课，希望能再丰富内容！
1	非常好，南林的竹木，很有权威
0	perfect
1	课程相当好
1	挺好的！！
1	知识点讲解到位
0	giiulfgihbkjn
1	很棒非常好
1	不错不错子
1	作为一个工科生，学习技术，这些技术一定要应用到某个行业，农业林业都是其中的一种，只要是搞技术，就都要面临各种复杂的工作环境，即便是航空航天也只是其中的一种，并没有高低贵贱之分，将传感器技术应用到农业林业大有作为，当我看到联合采伐机的工作视频和林果收获机的视频，我联想起之前参加的农业机器人比赛，原来这些都是共通的，我渐渐地对学习技术有了新的热忱。感谢慕课！！！
1	非常好，nice
0	垃圾课程 互评不通知 这么多人这么多事 谁记得这个垃圾作业？？？ 什么垃圾玩意
1	我个人觉得很好
0	Nice!
0	perfect
0	挺好的，但是老师讲课的PPT，不是他放在课件后面的PPT，这点不太好
1	总体来说不错
1	学习了很多，打球之前的热身和运动完的拉伸都很重要
1	好好好非常好
1	视频和课件可以反复看，有更多资料去学习
0	111111
1	课程内容全面实用，授课方式生动有趣
0	very good
0	great
0	23333
1	讲得真的太棒了！后悔没有早点遇到
0	比较难理解
0	.....
1	课程精彩有趣，教会了我们很多关于旗袍文化的知识。老师的科学内容也很生动有趣，PPT图文并茂，还有文档版讲义，及时补充更多更详细的课程内容。旗袍是中国和世界华人女性的传统服装，被誉为中国国粹和女性国服，很开心可以通过海派旗袍课程学到这么多的旗袍文化知识。
0	....................
1	课程很实用，遗憾就只开了这一次，希望该课程可以继续再开设
0	模拟电子技术这门课程很好
0	毫无体验啊
0	更新有点慢
0	z7777777c
1	课程很好，老师上课很用心
0	太对了老师
0	五星好评，分期付款
1	很棒学了非常多
0	口语是沟通的桥梁
0	内容有序有效
1	感谢文书生老师
0	6.67E+40
1	老师超可爱
0	对stereotypes的相关内容了解不深
1	我觉得很棒
0	线下课程有点不好学
0	已下载，很好吃
0	..........
1	旗袍服饰是满族人民生活的直接产物，它是民族精神的体现，是中国文化质量的体现，也是民族文化理念的代表，具有十分深厚的文化价值，如历史参考价值，审美价值以及社会价值等
1	老师讲解的生动形象，结合实际，学起来轻松有趣！会持续关注！
1	学到了很多
0	good！
1	很好，学到很多东西
1	老师很认真的教学，我能感受到老师对排舞的热爱，也带动了我们运动锻炼，给老师比心爱你
1	非常喜欢邹老师，上课内容很丰富，新编的教材很好，真的很幸运能上这一门课，相信自己能学到很多东西
0	好的不行啊
0	5555555
0	神奇的评分机制
1	讲课内容很适用，有助于学生快速全面的掌握监测与加固技术，魏主任好样的！
0	看视频需要较高的听力水平
1	我觉得学习体验不错，题目的难度超出了预期
0	阿一古阿一古
0	怎么从【我的】里面直接找到啊
0	缺少开课通知
0	明明期末考试提交了，结果显示是0分，不知是系统问题，还是什么问题
0	努力像周总理学习。
0	少时诵诗书所
0	good！
1	让我们对网店有了初步认识
1	都是学院的大牛，很有实用性，对本科生来说是一个非常不错的学习机会。
1	内容很好  很满意
0	告诉了我创业的意义
1	高技术力思政课（
1	学到很多关于很多关于旗袍的东西
1	效果很不错
0	各个方面都有所提高
1	上课讲解清晰易懂，学到了很实用的知识。
1	希望学校继续推出好课程
1	特别的不错
1	跟课程相对应，可以很好地在课后对课上的内容进行复习，对下次上课的内容进行预习。
1	感觉还不错，有所收获
0	12557
1	我觉得这种授课方式很好很适合我们
1	课程不错，老师讲的也很好细致。
1	真的非常好哦
0	更新慢，相比武汉大学、北京语言大学和福建师范大学的古代汉语课来说逊色很多
1	很好 。。。。
0	我自己看书更好……
0	非常麻烦计分
1	好好好好好
1	课程不错，有用
0	感就不错，但是希望课件内容可以更加充实，并且在重难点多加讲解。
0	66666
1	系统的了解了小学的课程标准和教材内容以及具体的教学方法。
0	各位老师好，请问可以不要关闭课程吗，有时还想去听第二遍，发现课程已经没有了。。
0	新的教学模式，增加自学的积极性
1	老师讲得很细很全面！能学到很多知识！
1	老师讲得特别好，每一个细节都很到位
1	比较通俗易懂
0	不限地点、不限时间的学习给了我很大的灵动性，但是同时会一定程度降低学习的自觉性和积极性
1	很实用且意义非凡！
1	学习了很多篮球知识
0	额，作业有点难
0	垃圾软件，是不是要更新了，出现了卡顿，闪退现象，其他软件都好好的
0	。。。。。
0	内容详实，作业合理
0	hao yong
1	内容循序渐进，课堂练习巩固，有很多收获。
0	真好真好  就是结束太快了
1	很棒超级可以
1	视频做得非常用心
0	学会了进制转换和微计算机的基本组成
1	很好！！1
0	777777
1	能学到很多知识
0	除了他们本校选择的有个结果，我们其他在慕课上修的连个结果都没，多少分，几个没有，合格证书啥都没有，就一个公告要求他们本校学生在规定时间里完成。不负责任，有头没尾，提问的也没得到回答，简直是慕课的差评差评。。。
0	"l;	jh u"
1	可以，课程很细！
0	考核的知识点很全面，作业也不算太难，方便随时复习巩固。
1	程老师的课太棒了
0	法律很难 但是很有趣
1	课程内容很丰富，老师讲解也很到位
0	很垃圾的一个软件
0	1111111
0	课堂作业截至太快了。。。
1	学到了很多
0	跨越大学的围墙
0	可以，就是作业互评没有提醒
0	空军航空科技馆
0	I  find study  is a long  journey we should be patient  and learn more .
0	HENBANGHENBANG
0	上进，积极的心态
1	非常的好，我很squach it
0	很好啊，只是速度可以慢一点
1	超级棒！！！
1	很高兴能上这门课。一直觉得中国旗袍非常的美，学习了这么久，了解了更多关于旗袍的知识。发现它比我想象中的还要吸引人。无论是布料，盘扣，还是色彩印花，都是那么精致优美。
1	让我从全方面认识金庸先生和他的小说
1	本课程让我学到了很多
0	haixing
0	特殊儿童应该备受尊重 
0	"Not  only the content of the course is abundant and intricate	but also much complicated knowledge is contained in the course."
0	这个软件真伟大
0	学生互评就有毒，有些没有电脑的学生就没办法用手机互评，不互评还影响成绩！！
0	kykyh
0	对零基础的同学来讲还是难懂了点。。。不过真的已经够好了
1	很好特别好
1	挺好，拓宽知识面，帮助学习
0	MOOC本身还是不错的，无论是资源还是板块，但提交作业会忘了截止日期，并且大学物理B与A的端口并未分开，有时候很麻烦。
1	学到了很多东西
0	。。。。。。。
1	从这门课学到了很多，包括创业的基本知识以及注意事项，受益匪浅。
1	每次都认真授课
1	好，很棒，很奈斯
0	老师六的一逼
0	针不戳！针不戳！
0	我真的太爱了吧
0	就是老师的麦声音太小，别的都挺好
0	还行。。。。
1	简明概要，通俗易懂
0	让我们更加了解什么是工程导论，工程导论的意义是什么?
0	基本听得懂
1	讲得很好啊
1	棒棒棒棒棒
1	用起来很不错
0	网站不好，看过之后的记录不显示！
0	very good
1	很好很好很好
0	office操作熟练了
0	差，功能有待改进
0	好，完全没话说
0	还可以吧。
0	还可以吧吧
0	黑号很详细
0	嗯。。。。
0	hao haoiajhahaoo 
0	.。。。。
1	内容丰富，涵盖全面，容易理解，很好学习！
0	0.0.0.0.0.0
1	啦啦啦啦啦啦啦啦啦啦啦，挺好
1	学习到了很多新知识，老师讲的很好、很生动。
0	111111
1	清楚全面专业
0	从作品来感受时代的气息，作者的经历，反映时代现实情况。
1	以网络课程的形式授课，新颖而不失效率，让我们在课堂外也学到了很多知识。
1	很棒的课程
0	perfect
0	Mrs20010630*
0	1123544
1	老师讲得非常好
1	很好很好很好
1	可以，比较适应
0	内容有点抽象，不太好理解
0	学习内容挺好，但是课程太多网上学习起来难度大，特别是体育课的太极无论看多少遍还是不会
1	通过本次课程的学习，我对天气学的知识有了一定的了解
0	行行行行行
1	可以，启发挺大的
1	当然是思维的跳跃啦
0	henhaohenbangjuel
0	11111
1	老师上课内容具体生动，学习方式多样，特别好！
0	刷好评的，，
0	除了系统容易崩溃，其他还好
1	好好好好好
1	觉是与众不同的，老师态度热情，细心负责，与同学们频繁互动，很大程度上调动了同学们的积极性，课前的复习可以帮助同学们巩固之前所学，这门课的教学是比较成功的。这里有一个小小的建议，提问环节同学们的注意力还是比较集中的，但是到了后半堂课，尤其讲到较为复杂的内容时，同学们的注意力会下降，我觉得老师可以在这时提问一两个问题，把同学们的注意力拉回来，有助于提高听课效率。
0	。。。。。。。
1	老师讲解的很仔细，十分的用心，五星好评！！！
0	tyighiyfk
0	每节课太短了，只有两三分钟，老师讲的声音有点小
0	；来快来看看
0	66666
1	很全面很专业
0	有时显示不出题目，考核时时间还继续减少
0	和课本衔接很好，还是习惯先做题然后看视频，再做遍题
1	学习比较快乐
1	感谢老师，学到了很多知识。PPT很全面，而且老师的讲解也很清晰
0	爱死这个了
1	非常的完美
1	很好的课程
0	课程进度有点慢
0	我十分不喜欢
0	很好用 手机都不卡了 题目也很难 促进思考
1	棒！实属上乘
1	非常喜欢老师的讲解
0	XZY060117
0	56120
1	老师上的网课很认真，关心同学们的健康情况。上课节奏合适，很喜欢老师上的课。
0	差劲，做了13个课时，到了一半就要改平台，是不是有病
1	老师讲的很好
0	进度不更新
1	内容超赞，有用。了解到了许多知识。
0	表示还不错
0	。。。。。
1	老师很有趣
0	6666660
0	不能激发兴趣
1	很棒！！！
1	老师讲的特别棒 引人入胜
1	牛超级棒一级棒
0	不错，第二部分第7课第草书偏旁示范，既是归纳总结，又是实际的当场书写，给我留下很深的印象。有两点觉得不够完美，一是淮阴师院的网络不大好，经常会卡顿，不像听其他学校的课程那么顺畅，希望淮师加快升级网络带宽; 二是不少同学觉得课件更新比较慢，可能同大家觉得光看讲课视频不过瘾有关，希望老师以后尽可能上传一些教辅材料，或者提供相关教材的链接或信息，便于大家课后自学。
1	讲解的很细致
0	good g
0	无话可说。
1	讲解细致生动，很有收获
1	不错不错不错
1	了解到了网店与实际生活中的关联，知道了网店的运营流程
0	VERY GOOD
0	一些考核截止日期前可以提醒
0	为什么学了那么久 ，课时都没增加，为啥呢？
1	收获很大，学到很多
0	66666
1	感觉很不错
1	很棒，受益良多
0	作业比较多，不喜欢这种感觉
0	WRF不是Linux系统下的模式么？怎么还有.exe文件？
1	学到了很多关于跨境电商的知识。
1	逻辑清楚，知识面广，思路清晰，非常有助于对知识点的理解
0	我理解了为什么要上教师语言艺术这门课，也明白了教师口语的重要性，大致了解了学习这门课程的方法，和老师上课的形式。我会按照老师的建议和指导，认真学习这门课程的。
1	好好好好好
0	好评好评好评！！！！！我爱天原么么哒！好评好评好评！！！！！我爱天原么么哒！
0	易理解，难操作。
0	感觉还行吧
1	很好，很nice，有很多不方便的地方，但是老师和我们都在想方设法地克服
0	good nice
1	灰常、灰常、灰常好
1	李万付的爷爷觉得这门课很有意思
0	1111111
0	heng hao
0	好耶zsbd
0	有点想睡觉。。。
1	课程非常精彩，能收获到很多有关海派旗袍的知识，还提高了鉴赏能力。
0	Bandicam录屏
1	通过学习此课程我体会到了中华历史文化的博大精深，源远流长，让我从中开阔了眼界，扩大了知识面，感受到了艺术文化的魅力，对中国旗袍文化产生了兴趣。
1	这是一门很实用的课程 课程设置也很符合经济发展形势
0	为什么看了课没有完成的标志
0	I think it is great.
0	成绩的构成很复杂。确实很难拿高分
0	对于计算机有了一定了解
0	？？？？？？？
0	一般一般一般
0	学习一线教师经验，做好园丁
0	受益匪浅，令人难忘
1	真的非常好
0	看的好累啊
0	henhao
0	课件测试结合，有更好的课堂体验
1	高老师讲的课非常好，真的是学有所值
0	太卡了。学习以后还没有结果
0	在原有的操作基础上在课件制作，微课制作上有一定帮助进步
0	goodlaoshijiangkehennaixin
0	6666666
1	努力学习焊接知识，不忘初心牢记使命。
1	老师讲的很好，学到了很多有趣的知识。
0	。。。。。。。
1	学习使我快乐
0	.....
1	很好好用
1	挺好的简单易懂
1	课程很好 我很满意
1	周老师让我获得了在大学里重新接触到文科学科的机会
1	真是受益匪浅啊
1	课程开展的形式多样，知识点丰富，图文并行，很不错
0	丁mm牛逼！
1	老师讲的都很好很认真
0	没什么感受
1	学到自己想学的知识
0	6666666
0	那个章节测试也太不合理了吧，还没学呢就要截止了，有的间隔几天，有的间隔一个月，希望能改一下。
0	分别覆盖是梵蒂冈色弱个人股
0	测验猝不及防
0	在线上学习的感觉和在线下课堂上的不一样
1	内容丰富，提供了完整资料，内容对一线教师十分有用
0	没感情的朗读机器
1	学会了从不同角度思考问题
0	6666666
1	学到了很多球场学不到的知识
1	课程很好！老师讲得很好。感觉学到很多的知识
0	。。。。。。
1	非常非常好
1	我觉着这门课程很好的将篮球的理论与实际结合起来，在学习篮球技术的同时也学会了很多篮球知识和护理，希望这门课程在篮球的技术以及因材施教上可以做的更好。
0	"3'ugdfdsdAvcbvnbmn	.lk/;'p[opioiyyuty4567890--=0-artystuyiuugbgnbhmn	mk.jliuo7uplkjhgy90FDzfdxgydfuot83333333333233333rghvjbkjuytrzvcbnvmjhytureszxfgtfrfterwe5jyhgfjhgkhjljklk;';ht"
1	爽的一批！
1	学到了很多关于会计的知识
0	henhao 
0	真不戳的呢
0	为什么有的没有视屏
0	消防安全须重视
1	课件做得很棒，做笔记也很方便
0	not bad
1	学到了很多
1	嗯不错nice
1	讲授的内容很全面，循序渐进，受益匪浅！
0	测验作业不太合理，希望有所改进，向其他课程学习
0	学习进度显示的不清楚
0	htgtw
0	结合时事，鞭辟入里，好课好课
0	听不错的。PPT和视频结合。还有简单的题目~
0	看看就行了
0	6666666
1	老师非常好
0	爽的批爆！
1	确实挺不错的
0	每周的作业，星期六看的时候没有，结果星期天发布了。慕课发布作业没有通知，所以错过了两次。作业互评只能用电脑，疫情开始电脑在学校，没法拿到就没分。
1	必须的，瑜伽达人也值得我学习。
1	好！非常好！
1	好好好很好
0	太多余了部分内容
0	至少输入 5 个字
0	辽宁大学广电学子留念
0	为什么老是补充东西 太讨厌了
0	very good
0	一点不好，一点都不好
0	授课角度全面题材准备丰富
1	很有意思，很感兴趣
0	课程内容设置合理，层次分明。
1	非常好真的
0	外瑞古德！
0	very good 
0	本课程涵盖书上几乎所有的内容，本课程的视频看起来有趣味性，不枯燥，老师在授课过程中的参与度高，本课程让我把上课没听懂的课后通过看视频想明白，十分有用
0	非常没有水平
0	请问老师那个桡骨茎突 和下颚骨上那个茎突是一样性质的吗现在交叉学科比较火，不知道老师那里需要计算机方面的学生加入团队吗？老师您好，请问，淋巴系统和表皮系统有什么关联吗?
1	一直以来，我对旗袍的印象就是很得体大方好看，因此选修了这门课。课堂里老师讲得很好，让我对旗袍有了一个更加深入的了解，不再停留在表面了，老师也非常优雅，向大家推荐这门课！
1	可以说是非常可以了
0	和本科校内课堂教学内容高度重合，且与电子商务课程高度重合。而且需要占用课后的大量时间，国贸专业的课程安排可以说很失败，大三了，竟然基本每天都满课，而且这门考察课还要占用应有时间的两到三倍。不合适。
1	课程设计 的非常合理、通俗易懂、易于操作。
0	6.67E+15
0	上课不懂的，可以下课看课件复习和巩固
1	老师的讲解很到位
1	好好好好好
0	"bgjc 	ghcxm	gthdrsdthjf"
0	bucuo
0	好.......
1	老师授课方式新颖，学到了很多排舞的理论知识以及实践能力。
0	66666
1	上课轻松简便，能够随时随地上课
1	不错不错，很不错
0	了解了许多中国古代文学作品，手法，艺术等
1	我觉得不错
1	很好，非常好
0	老师全在念课本，感觉很死板，没有新意
0	可以发短信提醒我课程更新吗
1	非常非常好～
0	还可以拜拜拜拜吧
0	有了网络课以后大家学习的热情很高，凑在一起解决学习上的难题，进行学习上的讨论，并且可以互相进行互评，感觉特别好，虽然我现在还没登进互评作业的界面，嘻嘻嘻嘻嘻 
0	tinghao1
1	学会ps和如何开网店啦！！
0	Nice course but annoying commenting prompt.
1	我觉得很不错
1	老师讲课幽默风趣，并且在课上也会结合课堂内容为我们播放一些视频，我觉得视频可以更加生动形象的来了解这门课程，让我对语言与文化这门课程产生了一定的兴趣，总而言之，我在这门课上学到了很多东西，也对中国语言文化的传承有一定的了解。
0	还算可以吧
0	视频生动形象。重点明确，PPT扣住重点。
0	老师，打扰了，请问您人体长轴在哪各部位？
1	很热闹会如何让你很好
0	课程很好，就是有点费脑子。
0	尚可。。。。。。
1	有了网上课程可以更好的查漏补缺
1	老师讲得非常好
0	.....
0	本次课程的开设让我更加了解了创业是什么，如何创业
0	网络学习方式更自由
0	还可以吧。
0	视频讲课速度有些快
0	这个课真不错
0	老师请问一下三相异步电动机什么时候更新？
0	照着PPT全程念一遍谁不会
1	讲的真的很不错
0	课件的文本内容与视频一样，这样没啥意义。搞个PPT不是更好吗
1	牛牛牛牛嗷
0	课程讲述全面
1	更采用洋装中的翻领、“Ｖ”形领、荷叶领，袖型则有荷叶袖、开衩袖等。到后来还出现了改良旗袍，结构更趋西化，一反传统地有了胸省、腰省和装袖、肩缝，甚至加入垫肩以追求完美的身材。它已经完全跳出了旗女之袍的局限，完全是一个“中西合璧”的新颖时装，更加凸显出东方女性的柔美曲线与含蓄典雅的传统美，成为引领中国的时尚风潮。这门课让我充分领略到旗袍的魅力以及旗袍的相关知识。
0	不是很习惯上网课
0	bucuo
1	内容充实详细，老师讲解很好
0	..........
1	可以自学的教程
0	，尽快尽快
1	老师讲的太好了
1	加油，可以很明白的听懂，很喜欢，奥利给！
0	我对课程没有意见
0	不错和登录界面一样
0	课程内容还行，就是授课老师口音不太好，有些听不太懂，然后讲的也不够详细，而且课程越做到后面越粗糙，有点失望。
1	老师很好，知识点讲得很仔细!
1	老师上课讲解的仔细，经常带着我们一起视频运动，在实践过程中来找出问题所在。
0	太好了吧老师讲的！
0	分析详细，易懂。
0	very good
0	時間太集中了
0	些人们吗？……” 词的末三句“俱往矣，数风流人物，还看今朝。” 这三句如果“直说” ，那就是《实践论》一文中所指出的“社会的发展到了今天的时代，正确地认识世界和改造世界的责任，已经历史地落在无产阶级及其政党身上”。 这首不足百二十字的词，横括千万里，纵贯数千年，营造无限广阔的想象空间，容读者恣意驰骋。正是：“状难写之景，如在目前；含不尽之意，见于言外”。
0	66666
0	1.课件有低级错误，染料打成染料。2.课程全程读稿，可以看出老师对部分知识掌握不精。
0	垃圾，狗贼，骗钱，网易早日倒闭
0	答题需谨慎，否则两行泪
0	。。。。。
0	怎么说呢，还是不说了，好就完事了！！！
1	内容很丰富，知识点很详细，配套教材很实用。
0	6.67E+56
0	课件明明看完了 可是并没显示 学时也不准确 课件多看几遍反而什么记录也没有了五星好评分期付款
0	课件都很详细
1	不错很好很厉害
1	一些细节知识还没有
1	很好让我学会批判思考
0	........
1	好的就离谱
0	系统常常出现bug。。。学习数据记录不及时。还有互评功能，真的靠谱吗，很多人打分根本不是基于客观分析参考答案和每个人的答案。
1	非常不错呢
0	非一般的感觉
0	太卡了，还有不合法是什么鬼
